village_id,village,district,block,state,is_core_sample,latitude,longitude,built_2019,built_2019_image_count
122,New Sarli,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9582217,93.1705235,0.043355679193427185,7
123,Riya,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8776779,93.0467319,0.03744407976676783,10
124,Sape,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9549291,93.1321419,0.044124234492950165,7
125,Sarli,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9525582,93.163373,0.1617582585316416,7
126,Sate,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9537376,93.1572444,0.12163608465817942,7
127,Wabia,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9413919,93.1360402,0.034041402030318337,7
128,Walu,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9413919,93.1360402,0.034041402030318337,7
129,Waru,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8852647,93.0448126,0.03981637586027593,10
130,Chanli,Lower Dibang,Hunli-Desali,Arunachal Pradesh,True,28.2923493,96.0296242,0.03726304355671973,12
131,Broxer,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.622647,91.9631993,0.04316366166952217,2
132,Luguthang,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.5948234,92.1857466,,1
133,Mago,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.6883395,92.2081099,,1
134,Namazing,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.5506261,91.9768197,,2
135,Rho,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.6141065,91.987227,0.06267395006357632,3
136,Kitpi,Tawang,Kitpi,Arunachal Pradesh,True,27.5731189,91.90284,0.189539644666272,2
137,Kitpi II,Tawang,Kitpi,Arunachal Pradesh,True,27.5731189,91.90284,0.189539644666272,2
138,Famla,Tawang,Tawang,Arunachal Pradesh,True,27.5612427,91.8523298,0.0923372182858235,2
139,Gyangong Ani Gompa,Tawang,Tawang,Arunachal Pradesh,True,27.6003059,91.8525209,,2
140,Jangda,Tawang,Tawang,Arunachal Pradesh,True,27.5942319,91.9742379,0.06512883013537131,2
141,Mandrelling,Tawang,Tawang,Arunachal Pradesh,True,27.5952914,91.8697249,0.4858838203227065,2
142,Sakpret,Tawang,Tawang,Arunachal Pradesh,True,27.57568,91.79901,0.05921034571685321,2
143,Shyro,Tawang,Tawang,Arunachal Pradesh,True,27.5744459,91.9464757,0.03216545477095755,2
144,Singsore Ani Gompa,Tawang,Tawang,Arunachal Pradesh,True,27.5952914,91.8697249,0.4858838203227065,2
145,Tawang Gompa,Tawang,Tawang,Arunachal Pradesh,True,27.5866091,91.8573902,0.13887302031326273,2
146,Thongleng,Tawang,Tawang,Arunachal Pradesh,True,27.57294,91.79215,0.08025781323030194,2
147,Brokenthang,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7352592,91.724121,0.03400756817860798,2
