village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified,building_count,building_total_area_m2,building_mean_confidence
511,Gangwar,Uttarkashi,Unknown,Uttarakhand,True,31.1081301,78.3128214,46.782319991467176,control (non-VVP),True,104,9338.080213546753,0.8180076938409072
512,Janki Chatti,Uttarkashi,Unknown,Uttarakhand,True,30.9764513,78.4383369,46.98872281721196,control (non-VVP),True,369,40254.27007198334,0.8309869914843138
513,Kharsālī,Uttarkashi,Unknown,Uttarakhand,True,30.9727889,78.4382202,47.31439009250329,control (non-VVP),True,450,46801.77493643761,0.8283008895979987
514,Thangdung,Tawang,Unknown,Arunachal Pradesh,True,27.4924362,91.6448955,0.0530497356744593,control (non-VVP),False,42,2594.5347862243652,0.822119048663548
515,Chhema,Tawang,Unknown,Arunachal Pradesh,True,27.4766454,91.6640409,0.0707522494383866,control (non-VVP),False,162,10519.376411437988,0.8183172830828914
516,Rashuthang,Tawang,Unknown,Arunachal Pradesh,True,27.1326518,91.9873523,0.2136932321291579,control (non-VVP),False,41,3327.2961082458496,0.8166634120592257
517,Khiliphu,Tawang,Unknown,Arunachal Pradesh,True,27.1933491,92.0177941,0.3846018236658946,control (non-VVP),False,28,1736.8987846374512,0.8102357132094247
518,Melongkhar,Tawang,Unknown,Arunachal Pradesh,True,27.4716594,91.6684389,0.4707461211988669,control (non-VVP),False,94,6871.080429077148,0.8085085102852355
519,Tshothang,Tawang,Unknown,Arunachal Pradesh,True,27.1330028,91.9950426,0.5363907890614762,control (non-VVP),False,90,7856.8936948776245,0.8145966668923695
520,Manam,Tawang,Unknown,Arunachal Pradesh,True,27.4881511,91.6402804,0.6075063764981591,control (non-VVP),False,50,3672.284641265869,0.8347999954223633
521,Yerphel,Tawang,Unknown,Arunachal Pradesh,True,27.4708286,91.6567729,0.9002989595175754,control (non-VVP),False,112,9319.262741088867,0.8228964284062386
522,Doogti,Tawang,Unknown,Arunachal Pradesh,True,27.4825186,91.6917615,1.262515030897246,control (non-VVP),False,110,7007.854581832886,0.8234545458446849
523,Buri,Tawang,Unknown,Arunachal Pradesh,True,27.5138525,91.6470731,1.3784428309811594,control (non-VVP),False,12,772.4212036132812,0.8349833389123281
524,勒村,Tawang,Unknown,Arunachal Pradesh,True,27.818098,91.7506349,1.4629941351242544,control (non-VVP),False,128,18424.556602478027,0.8410187466070056
525,Dudunghar,Tawang,Unknown,Arunachal Pradesh,True,27.5069344,91.6530079,1.5845961590826654,control (non-VVP),False,172,13350.22401046753,0.8293209297712459
526,Serzhong,Tawang,Unknown,Arunachal Pradesh,True,27.1264072,91.9705006,1.773329869788568,control (non-VVP),False,117,9210.50299835205,0.823737605005248
527,Gonong,Tawang,Unknown,Arunachal Pradesh,True,27.1258692,91.9685764,1.954115715779912,control (non-VVP),False,109,8182.41410446167,0.8224807321478468
528,Blaiteng,Tawang,Unknown,Arunachal Pradesh,True,27.505442,91.6575862,1.9598216987706023,control (non-VVP),False,266,21282.19556427002,0.8267872190116939
529,Shengdang,Tawang,Unknown,Arunachal Pradesh,True,27.4844282,91.622125,2.2570451148270707,control (non-VVP),False,18,1164.8359775543213,0.8387666675779555
530,Dongmareng,Tawang,Unknown,Arunachal Pradesh,True,27.5064997,91.6610772,2.297958008278038,control (non-VVP),False,164,13534.688138961792,0.82263536714926
531,Dungmanma,Tawang,Unknown,Arunachal Pradesh,True,27.0965531,91.9635015,2.538482354626705,control (non-VVP),False,127,9696.785048484802,0.8287598429702399
532,Chhemkhar,Tawang,Unknown,Arunachal Pradesh,True,27.4797134,91.6218298,2.5885902511741694,control (non-VVP),False,32,2288.817367553711,0.8540062494575977
533,Deptsang,Tawang,Unknown,Arunachal Pradesh,True,27.0530872,91.9825709,2.6697319999145583,control (non-VVP),False,43,2456.6909141540527,0.7967093018598335
534,嘎林久村,Tawang,Unknown,Arunachal Pradesh,True,27.8293568,91.7604054,2.670622656684135,control (non-VVP),False,58,6817.065776824951,0.8702862057192572
535,Kaben,Tawang,Unknown,Arunachal Pradesh,True,27.489457,91.7279816,3.0298278851124576,control (non-VVP),False,404,41435.63822937012,0.8294168318262195
536,汤乌村,Tawang,Unknown,Arunachal Pradesh,True,27.7949174,92.0216484,3.1750758441319165,control (non-VVP),False,102,15898.438076019287,0.807050977267471
537,Rolam,Tawang,Unknown,Arunachal Pradesh,True,27.4497486,91.651622,3.286415262060078,control (non-VVP),False,140,10731.733819961548,0.8208642865930285
538,Marmey,Tawang,Unknown,Arunachal Pradesh,True,27.5382332,91.6496721,3.3525511690259813,control (non-VVP),False,70,5124.420989990234,0.851508571420397
539,岗萨洞村,Tawang,Unknown,Arunachal Pradesh,True,27.7632673,91.9052521,3.488798536311699,control (non-VVP),False,46,5442.758567810059,0.8586565204288649
540,Khinyel,Tawang,Unknown,Arunachal Pradesh,True,27.4814952,91.6087837,3.5922025763329763,control (non-VVP),False,144,14771.486011505127,0.8377027784784635
541,Hatung La,Tawang,Unknown,Arunachal Pradesh,True,27.7767145,91.7101807,3.605519688388505,control (non-VVP),False,26,2522.940227508545,0.8169615360406729
542,肖村,Tawang,Unknown,Arunachal Pradesh,True,27.7647714,91.9106823,3.647695054534462,control (non-VVP),False,126,23372.167728424072,0.8714682544980731
543,昂定村,Tawang,Unknown,Arunachal Pradesh,True,27.7867208,91.8859646,3.79469937894999,control (non-VVP),False,38,3470.2365856170654,0.8612052672787717
544,肖康桑村,Tawang,Unknown,Arunachal Pradesh,True,27.7654854,91.9187235,3.8408363519477975,control (non-VVP),False,56,4411.951866149902,0.8259178591626031
545,热吉干布村,Tawang,Unknown,Arunachal Pradesh,True,27.7800424,91.8914322,3.859158298463373,control (non-VVP),False,8,253.4087963104248,0.8333250135183334
546,Murshindama,Tawang,Unknown,Arunachal Pradesh,True,27.4900655,91.6009715,3.86582329401555,control (non-VVP),False,70,5851.3135776519775,0.8249971406800406
547,Bakpa,Tawang,Unknown,Arunachal Pradesh,True,27.4808559,91.6030526,4.137398419465273,control (non-VVP),False,218,29651.60813331604,0.843817431992347
548,Chelengdung,Tawang,Unknown,Arunachal Pradesh,True,27.5402668,91.6598059,4.1381078596207095,control (non-VVP),False,170,13495.255422592163,0.8511835322660558
549,Maeldung,Tawang,Unknown,Arunachal Pradesh,True,27.4856619,91.602426,4.156678971974879,control (non-VVP),False,162,13736.93678855896,0.8272493827490159
550,贤村,Tawang,Unknown,Arunachal Pradesh,True,27.8436163,91.7583626,4.25773595035611,control (non-VVP),False,94,7376.8013916015625,0.8476978679920765
551,Pajab,Tawang,Unknown,Arunachal Pradesh,True,27.4874232,91.5980381,4.278181756290751,control (non-VVP),False,112,9315.85040473938,0.8293178539190974
552,Dungjee,Tawang,Unknown,Arunachal Pradesh,True,27.4989655,92.0097869,4.297136495986306,control (non-VVP),False,10,1047.3936004638672,0.862119996547699
553,Benig,Tawang,Unknown,Arunachal Pradesh,True,27.499111,91.7352285,4.302094159838689,control (non-VVP),False,32,3082.572010040283,0.8153749965131283
554,User,Tawang,Unknown,Arunachal Pradesh,True,27.5441215,91.6573264,4.332662551885869,control (non-VVP),False,138,9995.181730270386,0.8435826076977495
555,Phomang,Tawang,Unknown,Arunachal Pradesh,True,27.5125531,91.694958,4.594783190459134,control (non-VVP),False,132,9450.198425292969,0.8281090936877511
556,Sanghar,Tawang,Unknown,Arunachal Pradesh,True,27.5320099,91.6739901,4.655048653488116,control (non-VVP),False,178,13548.57279586792,0.8274528062745427
557,Amatulla,Tawang,Unknown,Arunachal Pradesh,True,26.9164238,92.1272069,4.677931695751436,control (non-VVP),False,129,12315.604038238525,0.8272565912830737
558,Tsechu,Tawang,Unknown,Arunachal Pradesh,True,27.7228408,92.0148221,4.839255499380271,control (non-VVP),False,372,36404.35437774658,0.8436112913393206
559,Dormeleng,Tawang,Unknown,Arunachal Pradesh,True,27.536051,91.6739209,4.872489192383831,control (non-VVP),False,240,17700.40539073944,0.8258641635378202
560,Bagajang Gompa,Tawang,Unknown,Arunachal Pradesh,True,27.5002605,92.0203955,4.958258166043775,control (non-VVP),False,8,402.62960052490234,0.8617250025272369
561,Tokshing,Tawang,Unknown,Arunachal Pradesh,True,27.4808904,91.593587,5.122650449450419,control (non-VVP),False,114,9235.556995391846,0.8458754378452635
562,Hoongla,Tawang,Unknown,Arunachal Pradesh,True,27.5133024,91.7221181,5.219682444374062,control (non-VVP),False,128,9279.321021080017,0.8232937455177307
563,Jyonkhar,Tawang,Unknown,Arunachal Pradesh,True,27.4166116,91.8630804,5.32297028667344,control (non-VVP),False,226,15688.684127807617,0.8242283168092238
564,Yalang,Tawang,Unknown,Arunachal Pradesh,True,27.4502664,91.6143036,5.344180485109096,control (non-VVP),False,206,21029.378372192383,0.8306941748822777
565,Draktsa,Tawang,Unknown,Arunachal Pradesh,True,27.4787894,91.5913526,5.444411778180608,control (non-VVP),False,102,7572.778997421265,0.8428196065566119
566,Kharung,Tawang,Unknown,Arunachal Pradesh,True,27.5083212,91.7443344,5.472869874542752,control (non-VVP),False,170,15449.038164138794,0.8227235282168669
567,Sazo,Tawang,Unknown,Arunachal Pradesh,True,27.5211872,91.6919115,5.481263190914099,control (non-VVP),False,74,4941.733947753906,0.8238324313550383
568,Phongmey,Tawang,Unknown,Arunachal Pradesh,True,27.4070065,91.7604157,5.607059510498883,control (non-VVP),False,182,16011.949827194214,0.8272527495583335
569,Domtshang,Tawang,Unknown,Arunachal Pradesh,True,27.4997616,91.5585743,5.782144752556093,control (non-VVP),False,32,2024.230812072754,0.8378937467932701
570,Bulaisen,Tawang,Unknown,Arunachal Pradesh,True,27.7447203,91.6940265,5.82737530462685,control (non-VVP),False,4,120.26200103759766,0.7808499932289124
571,Zirkhim,Tawang,Unknown,Arunachal Pradesh,True,27.759106,91.6987037,5.859782408176547,control (non-VVP),False,144,13846.975086212158,0.8398013917936219
572,Kharteng,Tawang,Unknown,Arunachal Pradesh,True,27.5322737,91.68881,5.999022821529483,control (non-VVP),False,262,26139.111934661865,0.8451145036529949
573,次麦夺村,Tawang,Unknown,Arunachal Pradesh,True,27.8974291,92.1766052,6.052669664149844,control (non-VVP),False,0,0.0,
574,Phanbu,Tawang,Unknown,Arunachal Pradesh,True,27.6755489,91.5190859,6.305048458247884,control (non-VVP),False,18,1038.0186023712158,0.8013555672433641
575,Omling Gumpha,Tawang,Unknown,Arunachal Pradesh,True,27.3154109,92.1483055,6.3896102932832,control (non-VVP),False,4,49.76099967956543,0.7773500084877014
576,Malang,Tawang,Unknown,Arunachal Pradesh,True,26.9199558,91.5006852,6.544052295400638,control (non-VVP),False,26,2181.035237312317,0.8170576943801
577,Sayphu,Tawang,Unknown,Arunachal Pradesh,True,27.3989221,91.7976093,6.574000800085611,control (non-VVP),False,146,13359.550689697266,0.8488890414368616
578,Taktsang,Tawang,Unknown,Arunachal Pradesh,True,27.7202129,91.7987847,6.611126228743398,control (non-VVP),False,198,14278.42052268982,0.811252525358489
579,Bimkhar,Tawang,Unknown,Arunachal Pradesh,True,27.5996103,91.5097951,6.638943392136434,control (non-VVP),False,96,9719.766193389893,0.8450000000496706
580,Baghar,Tawang,Unknown,Arunachal Pradesh,True,27.5386646,91.692876,6.666281448423297,control (non-VVP),False,170,13692.660079956055,0.829523528323454
581,多塘村,Tawang,Unknown,Arunachal Pradesh,True,27.903248,92.1752696,6.687710366493971,control (non-VVP),False,0,0.0,
582,Chongti,Tawang,Unknown,Arunachal Pradesh,True,26.9210081,91.5019834,6.702028757469772,control (non-VVP),False,42,4269.11332988739,0.8288190478370303
583,Surbin,Tawang,Unknown,Arunachal Pradesh,True,27.6044729,91.6478797,6.702895702948471,control (non-VVP),False,32,1851.7374000549316,0.815043743699789
584,聚塘贡村,Tawang,Unknown,Arunachal Pradesh,True,27.8906837,92.1452425,6.822658743170266,control (non-VVP),False,0,0.0,
585,Lengkhar,Tawang,Unknown,Arunachal Pradesh,True,27.5034784,91.5433416,6.853299421939489,control (non-VVP),False,144,9495.439212799072,0.8329319440656238
586,Milum,Tawang,Unknown,Arunachal Pradesh,True,26.9234976,91.5029731,6.994210696636249,control (non-VVP),False,70,6701.966300010681,0.8312357136181423
587,Serpang,Tawang,Unknown,Arunachal Pradesh,True,27.4822039,91.5608666,7.013018805295741,control (non-VVP),False,128,10918.284967422485,0.8215875001624227
588,Bilam,Tawang,Unknown,Arunachal Pradesh,True,26.9275894,91.4938939,7.124552220484405,control (non-VVP),False,95,12706.969417572021,0.8541557908058166
589,Mitshishing,Tawang,Unknown,Arunachal Pradesh,True,26.9259082,91.501286,7.177685965942646,control (non-VVP),False,96,9277.493624687195,0.8334687494983276
590,Bayling,Tawang,Unknown,Arunachal Pradesh,True,27.6261775,91.5004863,7.217830939928738,control (non-VVP),False,74,6744.032531738281,0.8350918937373806
591,Phugyang,Tawang,Unknown,Arunachal Pradesh,True,27.4398176,91.5994167,7.225682139782148,control (non-VVP),False,156,12731.559190750122,0.8411910243523426
592,Neygang,North,Unknown,Sikkim,True,26.8222735,89.2456924,0.0354397827185006,control (non-VVP),False,7,412.0198974609375,0.8137285709381104
593,Mangalbare,North,Unknown,Sikkim,True,26.9641686,88.0931146,0.0646404924804474,control (non-VVP),False,225,12351.075901031494,0.8129351101981269
594,Tingtingma,North,Unknown,Sikkim,True,26.83608,89.2607505,0.1374003726741908,control (non-VVP),False,11,433.27929878234863,0.8035818230022084
595,Tading,North,Unknown,Sikkim,True,26.842835,89.2980981,0.1836409106089793,control (non-VVP),False,47,3119.8739500045776,0.8258723388326928
596,Katao,North,Unknown,Sikkim,True,27.6714244,88.8140893,0.4093092829809311,control (non-VVP),False,52,2998.113299369812,0.8118019241553086
597,Kupup,North,Unknown,Sikkim,True,27.35065,88.8396693,0.4220779702879976,control (non-VVP),False,82,6954.501868247986,0.8267280495748287
598,Kumai,North,Unknown,Sikkim,True,26.9721659,88.8529694,0.4496922242930337,control (non-VVP),False,127,8826.536779403687,0.812071654740281
599,Sherathang,North,Unknown,Sikkim,True,27.3803999,88.8152126,0.4936963693973037,control (non-VVP),False,62,5001.714900970459,0.8209338697694963
600,Gidaibir,North,Unknown,Sikkim,True,26.8366987,89.2715013,0.4987423550079105,control (non-VVP),False,1,23.035999298095703,0.7764000296592712
601,Marwatraya,North,Unknown,Sikkim,True,26.8521011,89.3113536,0.537664567588106,control (non-VVP),False,12,983.9634094238281,0.8125583380460739
602,Daduwachok,North,Unknown,Sikkim,True,27.278697,88.0127539,0.6010992404530895,control (non-VVP),False,0,0.0,
603,Doomshinggang,North,Unknown,Sikkim,True,26.819084,89.1416207,0.6994205554095879,control (non-VVP),False,51,2531.8735065460205,0.8195529439870048
604,Nyoenpalingmaed,North,Unknown,Sikkim,True,26.8229454,89.2250516,0.7472079788470537,control (non-VVP),False,117,16158.052897015381,0.8201974360351889
605,Shri Antu,North,Unknown,Sikkim,True,26.8809868,88.1307377,0.8495012448518934,control (non-VVP),False,186,10534.368820667267,0.8005462375379377
606,Doleg,North,Unknown,Sikkim,True,26.819408,89.1716232,0.9051630724290842,control (non-VVP),False,43,3226.4844255447388,0.8317930171656054
607,Rongo,North,Unknown,Sikkim,True,27.0385628,88.8358784,0.9661025806763252,control (non-VVP),False,451,35705.80019283295,0.8059986697596615
608,Todey,North,Unknown,Sikkim,True,27.1108271,88.8252278,1.0056724908623245,control (non-VVP),False,198,16737.571654319763,0.8148742429535798
609,Dugpoling,North,Unknown,Sikkim,True,26.8538049,89.2820477,1.014366765057029,control (non-VVP),False,7,266.04460525512695,0.8092285820416042
610,Hauri,North,Unknown,Sikkim,True,26.8351402,89.2827694,1.0515924551522455,control (non-VVP),False,9,304.23780059814453,0.8193222151862251
611,Totopara,North,Unknown,Sikkim,True,26.8357066,89.3075323,1.1217663315424862,control (non-VVP),False,140,10026.822962760925,0.8062992862292698
612,Gorkhe Bazar,North,Unknown,Sikkim,True,26.9554832,88.0775912,1.8877153943244096,control (non-VVP),False,132,9109.086358070374,0.8026878775069208
613,Tumliṅ,North,Unknown,Sikkim,True,27.0312588,88.0689601,1.952452896070509,control (non-VVP),False,42,2594.857795715332,0.8109499996616727
614,Gariabas,North,Unknown,Sikkim,True,27.024001,88.8656552,1.9886380969430395,control (non-VVP),False,159,13949.223286628723,0.8062150943204291
615,Lachhungthang,North,Unknown,Sikkim,True,26.8295321,89.1899901,2.040227433577781,control (non-VVP),False,19,1030.5758037567139,0.8213052655521192
616,Gurãse,North,Unknown,Sikkim,True,27.027135,88.0744586,2.092496369904318,control (non-VVP),False,17,879.7439079284668,0.832764702684739
617,Gairibas,North,Unknown,Sikkim,True,27.0592783,88.0246254,2.0927719373359936,control (non-VVP),False,8,525.6163063049316,0.8261500000953674
618,Dangreyboog,North,Unknown,Sikkim,True,26.9392244,89.008113,2.139504061456761,control (non-VVP),False,71,7219.082403182983,0.8247873262620308
619,काला पोखरी,North,Unknown,Sikkim,True,27.0788791,88.0171082,2.2196151166504423,control (non-VVP),False,43,3104.309299468994,0.8291883718135745
620,Dadheli,North,Unknown,Sikkim,True,27.0860589,87.9548391,2.2898595952271785,control (non-VVP),False,21,928.9306955337524,0.796114288625263
621,लुम्चोक,North,Unknown,Sikkim,True,27.0800523,87.9589886,2.3395745634031484,control (non-VVP),False,5,381.9242000579834,0.8086399912834168
622,Kandan,North,Unknown,Sikkim,True,27.2632886,87.9854179,2.387155050260856,control (non-VVP),False,5,343.05220222473145,0.8174199819564819
623,Magargau,North,Unknown,Sikkim,True,27.2531652,87.9799507,2.4259457880824007,control (non-VVP),False,10,546.7022933959961,0.8137700080871582
624,Changgu,North,Unknown,Sikkim,True,27.3778843,88.7709213,2.4303020148375434,control (non-VVP),False,131,9618.549980163574,0.8298183238233319
625,Bikeybhanjan,North,Unknown,Sikkim,True,27.0929468,88.01296,2.4946215039078736,control (non-VVP),False,18,602.0557060241699,0.7994388871722751
626,Megma,North,Unknown,Sikkim,True,27.0239524,88.0828861,2.5710113040084863,control (non-VVP),False,58,3348.091012954712,0.8363327589528314
627,Sandakphu,North,Unknown,Sikkim,True,27.104806,88.0015441,2.579681664896949,control (non-VVP),False,46,3840.006097793579,0.8287956494352092
628,Katrepakha,North,Unknown,Sikkim,True,26.9903319,88.9319658,2.607344879343358,control (non-VVP),False,47,3761.830612182617,0.8003553139402512
629,Bugkha,North,Unknown,Sikkim,True,26.869138,89.2872405,2.6784303130882674,control (non-VVP),False,36,1852.3947076797485,0.8264361057016585
630,Chamurchi,North,Unknown,Sikkim,True,26.8827274,89.0903663,2.7225711132266324,control (non-VVP),False,533,32348.063479423523,0.8048061929768962
631,Jhalong,North,Unknown,Sikkim,True,27.0401327,88.8732963,2.7465010739437283,control (non-VVP),False,279,23155.588817596436,0.8073025097983713
632,Khamzangling,North,Unknown,Sikkim,True,26.9747954,88.9498508,2.9095350172627934,control (non-VVP),False,17,1155.5556983947754,0.8319000005722046
633,Tharphu,North,Unknown,Sikkim,True,26.9893377,88.9368045,2.9102798377936985,control (non-VVP),False,17,1144.6033124923706,0.8086882373865913
634,Yugo,North,Unknown,Sikkim,True,26.8975661,89.0839157,2.916803936913932,control (non-VVP),False,108,18059.572565078735,0.8412972219564296
635,Kardo,North,Unknown,Sikkim,True,26.9492965,88.9928788,2.9572807826624348,control (non-VVP),False,35,2273.2080783843994,0.8164371405329023
636,Paren,North,Unknown,Sikkim,True,27.0636736,88.8734078,2.979857761316277,control (non-VVP),False,217,20036.266719818115,0.8070419337342961
637,Tonglu,North,Unknown,Sikkim,True,27.033721,88.0805457,3.013399463859864,control (non-VVP),False,15,1225.8905143737793,0.8176466663678487
638,Samarjun,North,Unknown,Sikkim,True,27.2603728,87.975741,3.134339894708016,control (non-VVP),False,55,2846.630422592163,0.8185545487837358
639,Chhubakha,North,Unknown,Sikkim,True,27.8241475,88.815369,3.225655994048761,control (non-VVP),False,4,136.4446029663086,0.8367250114679337
640,Sisne,North,Unknown,Sikkim,True,27.2634845,87.9756726,3.281271091190319,control (non-VVP),False,49,2322.8176107406616,0.8143979602930497
641,Sampheling,North,Unknown,Sikkim,True,27.1213407,88.8490569,3.357082188195897,control (non-VVP),False,165,12432.162603378296,0.8126127261104006
642,Rabi,North,Unknown,Sikkim,True,27.3014656,87.9929991,3.4248380521192847,control (non-VVP),False,8,364.9719047546387,0.8195000141859055
643,Samphelgang,North,Unknown,Sikkim,True,27.1264595,88.8453086,3.601970449961409,control (non-VVP),False,166,15811.003502845764,0.8237524104405598
644,Sepi,North,Unknown,Sikkim,True,27.2967297,87.9885069,3.618710893016439,control (non-VVP),False,38,2024.9635944366455,0.8054236863788805
645,Depheling,North,Unknown,Sikkim,True,26.9742504,88.9581871,3.6261462396301702,control (non-VVP),False,87,5929.805582046509,0.8138885052724817
646,Nojangsa Nyipa,North,Unknown,Sikkim,True,26.8786124,89.3011236,3.641663302075516,control (non-VVP),False,35,2163.3363828659058,0.8154371431895665
647,Norgeygang,North,Unknown,Sikkim,True,27.1251166,88.8483354,3.649812594241609,control (non-VVP),False,197,17573.22132873535,0.8208517768056259
648,Tsomgo,North,Unknown,Sikkim,True,27.3754372,88.7566799,3.682317154899109,control (non-VVP),False,173,15302.630647182465,0.8351832380184548
649,Ekrate,North,Unknown,Sikkim,True,27.252172,87.9651893,3.722050764424155,control (non-VVP),False,24,1324.4827156066895,0.8061833307147026
650,Karmaling,North,Unknown,Sikkim,True,27.1204516,88.8555324,3.729363223002584,control (non-VVP),False,78,4345.219888687134,0.8144807708569062
651,Timbure,North,Unknown,Sikkim,True,27.2927386,87.9850534,3.751930497106271,control (non-VVP),False,8,409.43750762939453,0.832787498831749
652,Norbuling,North,Unknown,Sikkim,True,26.8925739,89.0972757,3.822535323022741,control (non-VVP),False,338,51719.24406814575,0.8338733733405729
653,Sugure,North,Unknown,Sikkim,True,27.2608375,87.9680869,3.850674336389128,control (non-VVP),False,46,2480.0674114227295,0.8060978301193403
654,Kuengaling,North,Unknown,Sikkim,True,27.1353079,88.8366105,3.865136594950476,control (non-VVP),False,86,5166.393995285034,0.8189523275508437
655,Khangzhima,North,Unknown,Sikkim,True,26.9887258,88.950355,3.9124028155231376,control (non-VVP),False,171,16770.949674606323,0.8275502930607712
656,Kharsaling,North,Unknown,Sikkim,True,26.9981042,88.9418471,3.919752320650081,control (non-VVP),False,69,4858.127178192139,0.8187608684318654
657,Bindu,North,Unknown,Sikkim,True,27.0986121,88.8716429,3.9264302281607857,control (non-VVP),False,174,11914.798211097717,0.8061689665947838
658,Sagadada,North,Unknown,Sikkim,True,27.2743415,87.9725518,4.055684917075906,control (non-VVP),False,18,781.630199432373,0.8116055462095473
659,Nagrakata,North,Unknown,Sikkim,True,26.887366,88.9115671,4.089471232915417,control (non-VVP),False,585,51208.17181491852,0.8028755555804978
660,Beteni,North,Unknown,Sikkim,True,27.2990623,87.9842607,4.109805314172164,control (non-VVP),False,52,2683.682897567749,0.8056307687209203
661,Samsing,North,Unknown,Sikkim,True,26.9891656,88.8036059,4.215283346249905,control (non-VVP),False,632,38056.96348762512,0.8084408225892465
662,राम्चे (Ramche),North,Unknown,Sikkim,True,27.5940731,88.0313801,4.2397145853402165,control (non-VVP),False,3,324.2335891723633,0.8676999807357788
663,Migphelgang,North,Unknown,Sikkim,True,27.1290662,88.8545122,4.363893173569808,control (non-VVP),False,75,3800.933205127716,0.8045986636479696
664,Chamilindada,North,Unknown,Sikkim,True,27.2564045,87.9589886,4.476766394844066,control (non-VVP),False,49,2421.746187210083,0.803324490177388
665,Patshaling,North,Unknown,Sikkim,True,27.1459569,88.8314001,4.497957969345004,control (non-VVP),False,55,3446.424083709717,0.8144072738560764
666,Sisne,North,Unknown,Sikkim,True,27.278902,87.9695767,4.532116420063161,control (non-VVP),False,20,993.267204284668,0.7895399987697601
667,Nojangsa Dangpa,North,Unknown,Sikkim,True,26.8871962,89.2838824,4.684382905124696,control (non-VVP),False,63,3296.3890857696533,0.8218492042450678
668,Pangpema,North,Unknown,Sikkim,True,27.7878398,88.1100906,4.6922108464505925,control (non-VVP),False,1,89.32759857177734,0.8389999866485596
669,Simana,North,Unknown,Sikkim,True,26.9846521,88.1356918,4.755966616225002,control (non-VVP),False,137,9612.479815483093,0.8157131410863278
670,Gashingma,North,Unknown,Sikkim,True,26.8543744,89.1888303,4.791395856513222,control (non-VVP),False,70,4397.045702934265,0.8182471445628575
671,Perunge,North,Unknown,Sikkim,True,27.2523041,87.9531478,4.821995927290392,control (non-VVP),False,43,2522.338274002075,0.8111837229063344
672,Joenleksa,North,Unknown,Sikkim,True,26.9988785,88.9532304,4.8527674534351,control (non-VVP),False,30,1613.2476024627686,0.8155933360258738
673,Phanchebun,North,Unknown,Sikkim,True,27.0558235,87.9505824,4.880443684657196,control (non-VVP),False,52,3016.4072065353394,0.8137326962672747
674,Dombang,North,Unknown,Sikkim,True,27.7456823,88.777401,4.952018864728949,control (non-VVP),False,79,5336.820809364319,0.820141773435134
675,Tserima,North,Unknown,Sikkim,True,26.8970136,89.1079938,5.0001862830661485,control (non-VVP),False,73,14294.509952545166,0.8342520561936784
676,Baichhadrangra,North,Unknown,Sikkim,True,26.8907462,89.1119796,5.051882633741652,control (non-VVP),False,10,643.7377014160156,0.7985299944877624
677,Gangawa,North,Unknown,Sikkim,True,27.2961738,87.9718593,5.105567853365814,control (non-VVP),False,23,1732.7988014221191,0.8200608751048213
678,Muklabu,North,Unknown,Sikkim,True,27.2868659,87.9666335,5.15947744905538,control (non-VVP),False,61,3296.647979736328,0.8088967233407692
679,Tirsuley,North,Unknown,Sikkim,True,27.0096612,88.9474797,5.17216692808125,control (non-VVP),False,18,969.0978059768677,0.8130388855934143
680,Serpe,North,Unknown,Sikkim,True,27.0734953,87.9288146,5.236702331017508,control (non-VVP),False,34,2337.840404510498,0.8190470653421739
681,Chyanthapu,North,Unknown,Sikkim,True,27.2635164,87.9541546,5.237476189395344,control (non-VVP),False,130,9961.92568397522,0.8102061533010922
682,Memekha,North,Unknown,Sikkim,True,26.8941073,89.3031281,5.251209710485094,control (non-VVP),False,51,4302.776467323303,0.8372588239464105
683,Nibhare,North,Unknown,Sikkim,True,27.3091311,87.9755405,5.356886421662148,control (non-VVP),False,6,437.80029296875,0.8032333155473074
684,Fikkal,North,Unknown,Sikkim,True,26.8952118,88.0661527,5.522309970347057,control (non-VVP),False,277,28463.9619140625,0.8050346581083773
685,Asigada,Pithoragarh,Unknown,Uttarakhand,True,29.7996422,80.4676047,0.0217459813321956,control (non-VVP),False,67,4539.920121192932,0.8074358167932995
686,Kapada,Pithoragarh,Unknown,Uttarakhand,True,29.9558311,80.6035153,0.0267355484997716,control (non-VVP),False,46,2310.7820167541504,0.8112913033236628
687,Narayan Ashram,Pithoragarh,Unknown,Uttarakhand,True,29.9707,80.65476,0.0323530316101096,control (non-VVP),False,104,7915.190222740173,0.8101942298504022
688,Khaikon,Pithoragarh,Unknown,Uttarakhand,True,29.4443489,80.2390132,0.0457995656921864,control (non-VVP),False,29,2724.241696357727,0.8330310398134692
689,Napalcho,Pithoragarh,Unknown,Uttarakhand,True,30.1820716,80.8515056,0.0730629720601801,control (non-VVP),False,100,7613.465007781982,0.8151340067386628
690,Bagrihat,Pithoragarh,Unknown,Uttarakhand,True,29.74274,80.36225,0.1180550634206112,control (non-VVP),False,139,12880.51329519043,0.8154258981025476
691,Dhar,Pithoragarh,Unknown,Uttarakhand,True,29.9557902,80.6196706,0.2298227603424047,control (non-VVP),False,76,4384.642602920532,0.8033184220916346
692,Bajani,Pithoragarh,Unknown,Uttarakhand,True,29.7922615,80.4523603,0.2426748211939083,control (non-VVP),False,13,678.6965065002441,0.78835385120832
693,Pancheshwar,Pithoragarh,Unknown,Uttarakhand,True,29.4437807,80.2435846,0.2440552185036964,control (non-VVP),False,11,976.744215965271,0.8348727280443365
