village_id,village,district,block,state,is_core_sample,latitude,longitude,ndbi_2021,ndbi_n_2021,lights_2021,lights_n_2021,ndbi_2023,ndbi_n_2023,lights_2023,lights_n_2023,ndbi_2025,ndbi_n_2025,lights_2025,lights_n_2025
136,Kitpi,Tawang,Kitpi,Arunachal Pradesh,True,27.5731189,91.90284,-0.06862944570977751,73,0.8847767963473286,12,-0.17063324446902045,70,0.9397823513219399,12,-0.08868440873964867,85,1.1792122750276965,12
137,Kitpi II,Tawang,Kitpi,Arunachal Pradesh,True,27.5731189,91.90284,-0.06862944570977751,73,0.8847767963473286,12,-0.17063324446902045,70,0.9397823513219399,12,-0.08868440873964867,85,1.1792122750276965,12
138,Famla,Tawang,Tawang,Arunachal Pradesh,True,27.5612427,91.8523298,-0.07063857536784066,73,0.552980884490587,12,-0.24166438890925554,70,0.5951696803921119,12,-0.12813048058173546,85,0.7926631034828547,12
139,Gyangong Ani Gompa,Tawang,Tawang,Arunachal Pradesh,True,27.6003059,91.8525209,-0.046176178974882444,73,0.42182477786471795,12,-0.33131613120752457,70,0.46832960847366073,12,-0.11412834856824922,85,0.40382347761520315,12
140,Jangda,Tawang,Tawang,Arunachal Pradesh,True,27.5942319,91.9742379,-0.08143520031757244,73,0.39224229413284406,12,-0.24915673590434523,70,0.4473993603989448,12,-0.14244426066946086,85,0.4391948846137282,12
141,Mandrelling,Tawang,Tawang,Arunachal Pradesh,True,27.5952914,91.8697249,0.08196512579127455,73,2.0589435930882165,12,-0.2734975295414465,70,3.4449813337902744,12,0.032883542098074446,85,4.404845047504344,12
142,Sakpret,Tawang,Tawang,Arunachal Pradesh,True,27.57568,91.79901,-0.08039970749823173,73,0.36707770317658645,12,-0.2784634244116451,70,0.32824980762896233,12,-0.1615054479857241,85,0.38380442670470954,12
143,Shyro,Tawang,Tawang,Arunachal Pradesh,True,27.5744459,91.9464757,-0.09241590620703406,73,0.5441935635887435,12,-0.21118630525410007,70,0.7829946209832129,12,-0.1470272905892566,85,0.8367808195689739,12
144,Singsore Ani Gompa,Tawang,Tawang,Arunachal Pradesh,True,27.5952914,91.8697249,0.08196512579127455,73,2.0589435930882165,12,-0.2734975295414465,70,3.4449813337902744,12,0.032883542098074446,85,4.404845047504344,12
145,Tawang Gompa,Tawang,Tawang,Arunachal Pradesh,True,27.5866091,91.8573902,-0.07773388799470189,73,0.732484192387866,12,-0.26266746806932545,70,1.1001283611570085,12,-0.14566341492966223,85,1.1538978604865924,12
146,Thongleng,Tawang,Tawang,Arunachal Pradesh,True,27.57294,91.79215,-0.12279322044857563,73,0.38057350548081387,12,-0.3093600111820623,70,0.3372817530450908,12,-0.21389283826494515,85,0.41919122818781407,12
147,Brokenthang,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7352592,91.724121,-0.07405899570598205,73,0.3367482116707801,12,-0.25474097777801674,70,0.37437007521751636,12,-0.1824979865199891,85,0.4310770516856852,12
148,Gorsam,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6973252,91.7142454,-0.09011279918239372,73,0.3939015552716473,12,-0.23363290790377036,70,0.4595958516913341,12,-0.16420694023022356,85,1.7410613693570403,12
149,Kharman,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.691851,91.7463062,0.04387153636060391,73,0.34643829565586926,12,-0.21092349705702806,70,0.39463553415982244,12,-0.00963094905956492,85,0.33923284639448126,12
150,Lumpo,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7204821,91.7144005,-0.08056816041873714,73,0.3590548127822961,12,-0.2671525213337975,70,0.41706748653444936,12,-0.20555450402643075,85,0.570753176707016,12
