village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified,vv_before,vh_before,vv_after,vh_after,sar_before_image_count,sar_after_image_count
95,Ahunli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8140704,95.9419262,28.44828524069856,control (non-VVP),True,-10.712794432821253,-17.04150535233375,-10.749263061056906,-17.147237618476417,59,58
96,Angulin,Dibang Valley,Unknown,Arunachal Pradesh,True,28.9748478,95.8112262,28.49318519693004,control (non-VVP),True,-9.61165884163066,-15.888621197562115,-9.839029548750394,-16.15249738229669,29,32
97,Makuni,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8221427,95.9310087,28.9594463116276,control (non-VVP),True,-7.202539556629626,-13.82062533182658,-7.330740054792246,-14.014949298568574,59,58
98,Etabe,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8079186,95.9351971,29.358010050916832,control (non-VVP),True,-10.340366070981048,-16.586848831565533,-10.404148906360096,-16.78309132632983,59,58
99,Baro,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7934003,95.9284162,30.75864356991968,control (non-VVP),True,-10.29412911789047,-16.701333486696548,-10.27695079777845,-16.868179785463575,59,58
100,Apanli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6700204,96.1056557,31.29422934107572,control (non-VVP),True,-7.935709843835652,-14.444896955403706,-7.938993717572678,-14.463971227821238,59,71
101,Larango,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7880718,95.918821,31.86607740091618,control (non-VVP),True,-9.37003702405144,-15.826046019822911,-9.491993584923618,-16.065948582865225,59,58
102,Amuli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7875753,95.9141519,32.28166853802251,control (non-VVP),True,-8.649941287205568,-15.383928280746236,-8.760901732208438,-15.578770356028661,59,58
103,Brango,Dibang Valley,Unknown,Arunachal Pradesh,True,28.9405604,95.8173923,32.29183869008044,control (non-VVP),True,-6.861042527220267,-13.59101873736983,-6.6757369142444825,-13.508573771706747,59,58
104,Akunli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8111887,95.8962517,32.5355921450053,control (non-VVP),True,-8.93846503641675,-15.20513663825148,-8.765328089667394,-15.254093662615073,59,58
105,Karu,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8049354,95.8992688,32.587821958149284,control (non-VVP),True,-9.132133853622513,-15.523623320111172,-9.136616183209048,-15.587016471971607,59,58
106,Tanga II,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8136293,95.893295,32.67631994699575,control (non-VVP),True,-6.078401086316939,-12.910088592593166,-6.35236401926146,-13.159909458698564,59,58
107,Akhunli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6685127,96.059513,32.993165287526374,control (non-VVP),True,-5.655171121356541,-12.447219825087016,-5.224601032863442,-12.181314879651206,59,71
108,Maro,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8314281,95.8735957,33.65500502664909,control (non-VVP),True,-12.585057471366936,-18.113478302349616,-12.399016946537683,-18.238749399673853,59,58
109,Tapo,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8150846,95.8784431,33.92158477451002,control (non-VVP),True,-13.06421473496193,-18.895338789042743,-13.085701854079929,-19.147770520611036,59,58
110,Amboli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7782095,95.9006268,33.951810510469485,control (non-VVP),True,-8.25664044613669,-15.059768917796413,-8.360342893834225,-15.160862949085407,59,58
