village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified
679,Tirsuley,North,Unknown,Sikkim,True,27.0096612,88.9474797,5.17216692808125,control (non-VVP),False
680,Serpe,North,Unknown,Sikkim,True,27.0734953,87.9288146,5.236702331017508,control (non-VVP),False
681,Chyanthapu,North,Unknown,Sikkim,True,27.2635164,87.9541546,5.237476189395344,control (non-VVP),False
682,Memekha,North,Unknown,Sikkim,True,26.8941073,89.3031281,5.251209710485094,control (non-VVP),False
683,Nibhare,North,Unknown,Sikkim,True,27.3091311,87.9755405,5.356886421662148,control (non-VVP),False
684,Fikkal,North,Unknown,Sikkim,True,26.8952118,88.0661527,5.522309970347057,control (non-VVP),False
685,Asigada,Pithoragarh,Unknown,Uttarakhand,True,29.7996422,80.4676047,0.02174598133219568,control (non-VVP),False
686,Kapada,Pithoragarh,Unknown,Uttarakhand,True,29.9558311,80.6035153,0.026735548499771607,control (non-VVP),False
687,Narayan Ashram,Pithoragarh,Unknown,Uttarakhand,True,29.9707,80.65476,0.03235303161010964,control (non-VVP),False
688,Khaikon,Pithoragarh,Unknown,Uttarakhand,True,29.4443489,80.2390132,0.0457995656921864,control (non-VVP),False
689,Napalcho,Pithoragarh,Unknown,Uttarakhand,True,30.1820716,80.8515056,0.0730629720601801,control (non-VVP),False
690,Bagrihat,Pithoragarh,Unknown,Uttarakhand,True,29.74274,80.36225,0.11805506342061123,control (non-VVP),False
691,Dhar,Pithoragarh,Unknown,Uttarakhand,True,29.9557902,80.6196706,0.22982276034240476,control (non-VVP),False
692,Bajani,Pithoragarh,Unknown,Uttarakhand,True,29.7922615,80.4523603,0.2426748211939083,control (non-VVP),False
693,Pancheshwar,Pithoragarh,Unknown,Uttarakhand,True,29.4437807,80.2435846,0.24405521850369644,control (non-VVP),False
694,Jadani,Pithoragarh,Unknown,Uttarakhand,True,29.746009,80.3665526,0.34482223174026244,control (non-VVP),False
695,Uchauligot,Pithoragarh,Unknown,Uttarakhand,True,29.1103277,80.1412411,0.3567176546403396,control (non-VVP),False
696,Thapla,Pithoragarh,Unknown,Uttarakhand,True,29.7886805,80.4316761,0.3795500881670989,control (non-VVP),False
697,Dokat,Pithoragarh,Unknown,Uttarakhand,True,29.9568545,80.6305181,0.37987884317127985,control (non-VVP),False
698,Naji,Pithoragarh,Unknown,Uttarakhand,True,29.9619303,80.6220175,0.4061790534077216,control (non-VVP),False
699,Tarkuli,Pithoragarh,Unknown,Uttarakhand,True,29.2431392,80.2752757,0.40846499378524054,control (non-VVP),False
700,Titri,Pithoragarh,Unknown,Uttarakhand,True,29.73587,80.36225,0.44021562425127286,control (non-VVP),False
701,Bajani,Pithoragarh,Unknown,Uttarakhand,True,29.7877192,80.4580098,0.44280596091653895,control (non-VVP),False
702,Majarkana,Pithoragarh,Unknown,Uttarakhand,True,29.58069,80.36362,0.44761461322731444,control (non-VVP),False
703,Bajkot,Pithoragarh,Unknown,Uttarakhand,True,29.2933981,80.2871954,0.45479067872322454,control (non-VVP),False
704,Syaku,Pithoragarh,Unknown,Uttarakhand,True,29.9514029,80.601573,0.4899691379136102,control (non-VVP),False
705,Chhiyalekh,Pithoragarh,Unknown,Uttarakhand,True,30.1200614,80.8384468,0.520514503646884,control (non-VVP),False
706,Gullah,Pithoragarh,Unknown,Uttarakhand,True,30.02426,80.7193,0.5764591109992325,control (non-VVP),False
707,Uleni,Pithoragarh,Unknown,Uttarakhand,True,29.7756777,80.4149282,0.5930672531178522,control (non-VVP),False
708,Bet,Pithoragarh,Unknown,Uttarakhand,True,29.7725614,80.4024265,0.612419588489003,control (non-VVP),False
709,Simal,Pithoragarh,Unknown,Uttarakhand,True,29.7945851,80.4465833,0.6373317155483597,control (non-VVP),False
710,Tawaghat,Pithoragarh,Unknown,Uttarakhand,True,29.9614818,80.5995242,0.6439112012307722,control (non-VVP),False
711,Bachkot,Pithoragarh,Unknown,Uttarakhand,True,29.68918,80.36774,0.6834376358003158,control (non-VVP),False
712,Maduwa,Pithoragarh,Unknown,Uttarakhand,True,29.3218766,80.2745246,0.7053400418109423,control (non-VVP),False
713,Melpata,Pithoragarh,Unknown,Uttarakhand,True,29.9557765,80.6379681,0.711688272534274,control (non-VVP),False
714,Udai,Pithoragarh,Unknown,Uttarakhand,True,29.7873228,80.4097708,0.7855961446986502,control (non-VVP),False
715,Chamdeval,Pithoragarh,Unknown,Uttarakhand,True,29.41589,80.20569,0.7889167700928448,control (non-VVP),False
716,Karali,Pithoragarh,Unknown,Uttarakhand,True,29.1173595,80.2162316,0.809071737129808,control (non-VVP),False
717,Surkada,Pithoragarh,Unknown,Uttarakhand,True,29.8006354,80.4553855,0.8284150900562687,control (non-VVP),False
718,Khela,Pithoragarh,Unknown,Uttarakhand,True,29.9624674,80.5911762,0.8549461818637469,control (non-VVP),False
719,Mallo Dattu,Pithoragarh,Unknown,Uttarakhand,True,29.7896805,80.4151515,0.9029258443850013,control (non-VVP),False
720,Jauljibi,Pithoragarh,Unknown,Uttarakhand,True,29.7524071,80.376287,0.9286296961076405,control (non-VVP),False
721,Thulgada,Pithoragarh,Unknown,Uttarakhand,True,29.9478012,80.6061487,0.942408446796164,control (non-VVP),False
722,Talli Chauki,Pithoragarh,Unknown,Uttarakhand,True,29.7461365,80.3733912,0.9428936639350776,control (non-VVP),False
723,Kakada,Pithoragarh,Unknown,Uttarakhand,True,29.7972185,80.4453896,0.949789229231438,control (non-VVP),False
724,Nabhidang Camp,Pithoragarh,Unknown,Uttarakhand,True,30.2390998,80.9760112,0.9511917939356281,control (non-VVP),False
725,Selpya,Pithoragarh,Unknown,Uttarakhand,True,29.7380542,80.3696233,0.9891044111541306,control (non-VVP),False
726,Ela Gad,Pithoragarh,Unknown,Uttarakhand,True,29.92127,80.57099,1.0376171956303184,control (non-VVP),False
727,Pipali,Pithoragarh,Unknown,Uttarakhand,True,29.67957,80.37598,1.0672403964005457,control (non-VVP),False
728,Bhungti,Pithoragarh,Unknown,Uttarakhand,True,30.02838,80.71656,1.0844439643766843,control (non-VVP),False
729,Dattu,Pithoragarh,Unknown,Uttarakhand,True,29.7925513,80.4200682,1.086963447186655,control (non-VVP),False
730,Kalika,Pithoragarh,Unknown,Uttarakhand,True,29.80866,80.49271,1.0908230484568096,control (non-VVP),False
731,Guariat,Pithoragarh,Unknown,Uttarakhand,True,29.56833,80.34165,1.0940235634343112,control (non-VVP),False
732,Ratamata,Pithoragarh,Unknown,Uttarakhand,True,29.5523706,80.356477,1.2005402364585254,control (non-VVP),False
