village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified
677,Bajkot,Pithoragarh,Unknown,Uttarakhand,True,29.2933981,80.2871954,0.45432171974219004,control (non-VVP),False
678,Syaku,Pithoragarh,Unknown,Uttarakhand,True,29.9514029,80.601573,0.48968767695229404,control (non-VVP),False
679,Chhiyalekh,Pithoragarh,Unknown,Uttarakhand,True,30.1200614,80.8384468,0.515704860494164,control (non-VVP),False
680,Gullah,Pithoragarh,Unknown,Uttarakhand,True,30.02426,80.7193,0.5707053660659177,control (non-VVP),False
681,Uleni,Pithoragarh,Unknown,Uttarakhand,True,29.7756777,80.4149282,0.592101946025433,control (non-VVP),False
682,Bet,Pithoragarh,Unknown,Uttarakhand,True,29.7725614,80.4024265,0.6112044244231037,control (non-VVP),False
683,Simal,Pithoragarh,Unknown,Uttarakhand,True,29.7945851,80.4465833,0.635754879409361,control (non-VVP),False
684,Tawaghat,Pithoragarh,Unknown,Uttarakhand,True,29.9614818,80.5995242,0.6432300094263849,control (non-VVP),False
685,Bachkot,Pithoragarh,Unknown,Uttarakhand,True,29.68918,80.36774,0.6803963165164377,control (non-VVP),False
686,Maduwa,Pithoragarh,Unknown,Uttarakhand,True,29.3218766,80.2745246,0.7051012002999427,control (non-VVP),False
687,Melpata,Pithoragarh,Unknown,Uttarakhand,True,29.9557765,80.6379681,0.7096579308180718,control (non-VVP),False
688,Udai,Pithoragarh,Unknown,Uttarakhand,True,29.7873228,80.4097708,0.783525828930723,control (non-VVP),False
689,Chamdeval,Pithoragarh,Unknown,Uttarakhand,True,29.41589,80.20569,0.7886584168349895,control (non-VVP),False
690,Karali,Pithoragarh,Unknown,Uttarakhand,True,29.1173595,80.2162316,0.807269515067354,control (non-VVP),False
691,Surkada,Pithoragarh,Unknown,Uttarakhand,True,29.8006354,80.4553855,0.8210585534709238,control (non-VVP),False
692,Khela,Pithoragarh,Unknown,Uttarakhand,True,29.9624674,80.5911762,0.8541411346431013,control (non-VVP),False
693,Jauljibi,Pithoragarh,Unknown,Uttarakhand,True,29.7524071,80.376287,0.8985811833629959,control (non-VVP),False
694,Mallo Dattu,Pithoragarh,Unknown,Uttarakhand,True,29.7896805,80.4151515,0.9005402762214502,control (non-VVP),False
695,Talli Chauki,Pithoragarh,Unknown,Uttarakhand,True,29.7461365,80.3733912,0.9366618677555414,control (non-VVP),False
696,Thulgada,Pithoragarh,Unknown,Uttarakhand,True,29.9478012,80.6061487,0.9417465709016558,control (non-VVP),False
697,Nabhidang Camp,Pithoragarh,Unknown,Uttarakhand,True,30.2390998,80.9760112,0.9425115670389164,control (non-VVP),False
698,Kakada,Pithoragarh,Unknown,Uttarakhand,True,29.7972185,80.4453896,0.9475104544092228,control (non-VVP),False
699,Selpya,Pithoragarh,Unknown,Uttarakhand,True,29.7380542,80.3696233,0.982584388042189,control (non-VVP),False
700,Ela Gad,Pithoragarh,Unknown,Uttarakhand,True,29.92127,80.57099,1.033099048159702,control (non-VVP),False
701,Pipali,Pithoragarh,Unknown,Uttarakhand,True,29.67957,80.37598,1.0604151729679658,control (non-VVP),False
702,Bhungti,Pithoragarh,Unknown,Uttarakhand,True,30.02838,80.71656,1.0736363195739638,control (non-VVP),False
703,Kalika,Pithoragarh,Unknown,Uttarakhand,True,29.80866,80.49271,1.0807418381002445,control (non-VVP),False
704,Dattu,Pithoragarh,Unknown,Uttarakhand,True,29.7925513,80.4200682,1.084144903990312,control (non-VVP),False
705,Guariat,Pithoragarh,Unknown,Uttarakhand,True,29.56833,80.34165,1.0853816334119823,control (non-VVP),False
706,Sumla,Uttarkashi,Unknown,Uttarakhand,True,31.3643581,79.1315444,5.49485960368513,control (non-VVP),True
707,波林三多,Uttarkashi,Unknown,Uttarakhand,True,31.3063902,79.1304897,8.87359066584267,control (non-VVP),True
708,Tirpani,Uttarkashi,Unknown,Uttarakhand,True,31.2764904,79.1066801,12.698942864307293,control (non-VVP),True
709,Nilapani,Uttarkashi,Unknown,Uttarakhand,True,31.1133518,79.1553581,15.06104988801272,control (non-VVP),True
710,桑村,Uttarkashi,Unknown,Uttarakhand,True,31.1815194,79.044165,15.27328368425804,control (non-VVP),True
711,葱莎,Uttarkashi,Unknown,Uttarakhand,True,31.1126554,79.0053748,19.178881843076333,control (non-VVP),True
712,Hindoligad,Uttarkashi,Unknown,Uttarakhand,True,31.0767806,78.9614641,21.73440499391991,control (non-VVP),True
713,Karchha,Uttarkashi,Unknown,Uttarakhand,True,31.04462,78.92578,24.95972599085463,control (non-VVP),True
714,Mukhba,Uttarkashi,Unknown,Uttarakhand,True,31.0449555,78.7799246,26.984652299629495,control (non-VVP),True
715,Lanka,Uttarkashi,Unknown,Uttarakhand,True,31.0302365,78.8679805,27.028062760665584,control (non-VVP),True
716,Bhaironghati,Uttarkashi,Unknown,Uttarakhand,True,31.0267173,78.8678798,27.413272280024298,control (non-VVP),True
717,Harsil,Uttarkashi,Unknown,Uttarakhand,True,31.0369099,78.7506484,28.059512024172214,control (non-VVP),True
718,Halunga,Uttarkashi,Unknown,Uttarakhand,True,31.0334361,78.7436711,28.525364133628997,control (non-VVP),True
719,Dhakroliya,Uttarkashi,Unknown,Uttarakhand,True,31.0349208,78.7312391,28.549146961068917,control (non-VVP),True
720,Sunagar,Uttarkashi,Unknown,Uttarakhand,True,31.01578,78.71155,31.006836660943836,control (non-VVP),True
721,Suki,Uttarkashi,Unknown,Uttarakhand,True,31.0029571,78.7013016,32.61810414731858,control (non-VVP),True
722,Bhojwasa,Uttarkashi,Unknown,Uttarakhand,True,30.9504464,79.051513,33.26104659326479,control (non-VVP),True
723,Cherbasa,Uttarkashi,Unknown,Uttarakhand,True,30.9798732,79.0239489,33.42506767890391,control (non-VVP),True
724,Bhangeli,Uttarkashi,Unknown,Uttarakhand,True,30.9173929,78.6694748,42.56588317895909,control (non-VVP),True
725,Gangnani (village),Uttarkashi,Unknown,Uttarakhand,True,30.9124564,78.67581,42.94506930365034,control (non-VVP),True
726,Seema,Uttarkashi,Unknown,Uttarakhand,True,31.1170286,78.3499378,43.218085234583434,control (non-VVP),True
727,Yamunotri,Uttarkashi,Unknown,Uttarakhand,True,30.999214,78.4626951,43.52866806001171,control (non-VVP),True
728,Osla,Uttarkashi,Unknown,Uttarakhand,True,31.1188962,78.3427722,43.714575837843476,control (non-VVP),True
729,Hurri,Uttarkashi,Unknown,Uttarakhand,True,30.900444,78.694016,43.864116902651986,control (non-VVP),True
730,Gangnani,Uttarkashi,Unknown,Uttarakhand,True,30.9029774,78.6797824,43.87803350805251,control (non-VVP),True
731,Sungar,Uttarkashi,Unknown,Uttarakhand,True,30.8932364,78.6782549,44.963262461183085,control (non-VVP),True
732,Panwani,Uttarkashi,Unknown,Uttarakhand,True,31.1162624,78.3290382,45.00537553338049,control (non-VVP),True
733,Gangwar,Uttarkashi,Unknown,Uttarakhand,True,31.1081301,78.3128214,46.79568038060073,control (non-VVP),True
734,Janki Chatti,Uttarkashi,Unknown,Uttarakhand,True,30.9764513,78.4383369,46.95727719884075,control (non-VVP),True
735,Kharsālī,Uttarkashi,Unknown,Uttarakhand,True,30.9727889,78.4382202,47.2776673250237,control (non-VVP),True
